ProductoId,ReorderPoint,ABC,lead_time
2590,17,C: <100,7.390845070422535
2591,10,C: <100,7.719858156028369
2593,12,C: <100,7.763636363636364
2595,26,B: 100-1k,7.565819861431871
2597,9,C: <100,7.6
2598,47,B: 100-1k,7.660777385159011
2602,13,C: <100,7.248945147679325
2604,8,C: <100,7.2215189873417724
2606,11,C: <100,7.414285714285715
2607,26,B: 100-1k,7.816326530612245
2609,17,B: 100-1k,8.100456621004566
2610,2,C: <100,7.58
2611,2,C: <100,8.632352941176471
2614,2,C: <100,8.35897435897436
2615,64,B: 100-1k,7.6923076923076925
2616,2,C: <100,8.0
2617,3,C: <100,7.790697674418604
2618,2,C: <100,8.083333333333334
2619,19,B: 100-1k,7.511278195488722
2622,13,C: <100,7.188034188034188
2623,50,B: 100-1k,7.617378048780488
2624,4,C: <100,7.360294117647059
2625,8,C: <100,8.284722222222221
2626,14,C: <100,9.0
2628,37,B: 100-1k,7.826855123674911
2630,21,B: 100-1k,7.59882005899705
2631,12,C: <100,7.6415929203539825
2632,19,C: <100,5.0
2636,21,C: <100,8.947368421052632
2637,2,C: <100,8.173913043478262
2638,2,C: <100,7.888888888888889
2639,5,C: <100,7.647058823529412
2640,30,B: 100-1k,7.5978021978021975
2644,14,C: <100,7.272340425531915
2645,111,B: 100-1k,7.752199413489736
2646,75,B: 100-1k,7.561482820976492
2647,10,C: <100,7.842553191489362
2648,23,B: 100-1k,7.675767918088737
2650,11,C: <100,8.5
2654,18,B: 100-1k,7.711111111111111
2655,12,C: <100,7.5181818181818185
2656,136,A: 1k-30k,7.159611380985427
2658,44,B: 100-1k,7.3760683760683765
2660,2,C: <100,7.0
2661,26,B: 100-1k,8.0
2663,401,A: 1k-30k,7.790251107828656
2664,13,C: <100,8.529411764705882
2665,160,A: 1k-30k,7.748427672955975
2667,7,C: <100,7.133333333333334
2668,63,B: 100-1k,7.678714859437751
2670,2,C: <100,7.454545454545454
2671,2,C: <100,8.5
2672,289,A: 1k-30k,8.05476673427992
2675,19,B: 100-1k,7.443609022556391
2676,47,B: 100-1k,7.89119804400978
2678,33,B: 100-1k,8.222591362126245
2679,63,B: 100-1k,7.458333333333333
2680,7,C: <100,6.671328671328672
2682,11,C: <100,8.39047619047619
2684,9,C: <100,7.515151515151516
2686,22,B: 100-1k,7.737226277372263
2689,29,B: 100-1k,7.916666666666667
2690,120,B: 100-1k,7.8577981651376145
2692,33,B: 100-1k,7.486156351791531
2694,15,B: 100-1k,7.512195121951219
2696,37,B: 100-1k,7.431932773109244
2704,432,A: 1k-30k,7.574468085106383
2710,2,C: <100,5.0
2711,9,C: <100,7.5
2713,59,B: 100-1k,7.457723577235773
2714,5,C: <100,7.6
2715,2,C: <100,8.383561643835616
2717,8,C: <100,7.959183673469388
2719,2,C: <100,7.0
2721,68,B: 100-1k,7.679425837320574
2722,29,B: 100-1k,7.817757009345795
2723,85,B: 100-1k,7.540466392318244
2727,4,C: <100,9.0
2729,2,C: <100,6.751633986928105
2733,4,C: <100,7.526315789473684
2734,10,C: <100,8.466257668711657
2737,12,C: <100,8.079754601226995
2739,2,C: <100,5.0
2740,84,C: <100,8.72
2742,5,C: <100,7.657303370786517
2743,11,C: <100,7.5
2746,13,C: <100,9.833333333333334
2747,14,C: <100,8.0
2748,9,C: <100,7.415282392026578
2749,72,B: 100-1k,7.632390745501286
2750,2,C: <100,11.0
2751,62,B: 100-1k,7.544117647058823
2752,205,A: 1k-30k,7.315621679064825
2753,236,A: 1k-30k,7.430290872617854
2755,92,B: 100-1k,7.669338677354709
2756,101,B: 100-1k,7.911725955204216
2757,662,A: 1k-30k,7.519844000917642
2759,52,B: 100-1k,7.543589743589743
2760,156,A: 1k-30k,7.5885817852288175
2762,2,C: <100,9.666666666666666
2765,2,C: <100,7.625
2767,15,B: 100-1k,7.785714285714286
2769,17,B: 100-1k,7.725925925925926
2770,12,C: <100,8.070175438596491
2772,10,C: <100,7.304347826086956
2776,3,C: <100,9.333333333333334
2779,3,C: <100,6.882352941176471
2780,31,B: 100-1k,7.653696498054475
2781,15,C: <100,9.179487179487179
2783,90,B: 100-1k,7.520666666666667
2784,3,C: <100,7.0
2787,17,B: 100-1k,8.337142857142856
2788,89,B: 100-1k,7.742616033755274
2790,11,C: <100,8.126614987080103
2792,456,A: 1k-30k,8.23
2793,19,C: <100,8.755102040816327
2794,77,B: 100-1k,8.37719298245614
2795,33,B: 100-1k,7.6050955414012735
2797,170,A: 1k-30k,7.212121212121212
2800,12,C: <100,6.742647058823529
2801,5,C: <100,9.4
2802,9,C: <100,7.809523809523809
2803,14,C: <100,7.544715447154472
2808,8,C: <100,7.5588235294117645
2809,14,C: <100,7.0
2810,14,C: <100,8.244897959183673
2812,4,C: <100,7.75
2813,7,C: <100,7.0
2814,3,C: <100,8.0
2815,9,C: <100,8.456521739130435
2816,9,C: <100,7.5606060606060606
2818,11,C: <100,7.669683257918552
2821,11,C: <100,7.7844311377245505
2822,18,B: 100-1k,7.7967914438502675
2826,22,B: 100-1k,7.588235294117647
2828,14,C: <100,7.865900383141763
2830,35,B: 100-1k,7.698245614035088
2832,3,C: <100,7.75
2833,4,C: <100,8.666666666666666
2834,211,A: 1k-30k,7.84921546115576
2837,11,C: <100,8.333333333333334
2838,19,B: 100-1k,7.826923076923077
2839,6,C: <100,7.826666666666667
2840,15,C: <100,7.666666666666667
2841,24,B: 100-1k,8.457207207207206
2842,3,C: <100,7.055555555555555
2843,9,C: <100,8.666666666666666
2849,2,C: <100,7.0
2851,23,C: <100,7.0
2852,15,C: <100,7.423076923076923
2854,41,B: 100-1k,7.979423868312757
2855,16,C: <100,8.0
2856,18,C: <100,7.409638554216867
2858,5,C: <100,9.0
2859,30,B: 100-1k,8.04
2862,17,B: 100-1k,7.473988439306359
2863,8,C: <100,7.552631578947368
2868,8,C: <100,7.454545454545454
2874,3,C: <100,9.166666666666666
2877,2,C: <100,7.25
2878,13,C: <100,7.983870967741935
2879,29,B: 100-1k,8.023952095808383
2880,25,C: <100,8.6
2882,4,C: <100,7.0227272727272725
2884,6,C: <100,7.0
2886,27,B: 100-1k,7.470731707317073
2889,131,B: 100-1k,7.277697841726619
2890,50,B: 100-1k,7.895777178796047
2893,21,B: 100-1k,7.452747252747253
2894,120,B: 100-1k,7.580011229646266
2897,5,C: <100,9.023809523809524
2898,70,B: 100-1k,7.835365853658536
2899,13,C: <100,7.580645161290323
2902,25,B: 100-1k,7.4603174603174605
2903,7,C: <100,8.2
2906,10,C: <100,8.40495867768595
2908,8,C: <100,7.225531914893617
2909,2,C: <100,7.5
2910,10,C: <100,7.75
2912,31,B: 100-1k,7.578231292517007
2913,8,C: <100,8.0
2915,5,C: <100,10.333333333333334
2916,2,C: <100,8.090909090909092
2917,51,B: 100-1k,7.280373831775701
2918,2,C: <100,7.333333333333333
2920,12,C: <100,8.833333333333334
2921,3,C: <100,6.333333333333333
2922,9,C: <100,8.6
2923,6,C: <100,7.434782608695652
2924,54,B: 100-1k,7.485714285714286
2926,34,B: 100-1k,7.497584541062802
2929,24,C: <100,8.666666666666666
2932,143,A: 1k-30k,7.7568359375
2933,6,C: <100,7.828571428571428
2935,16,C: <100,7.893939393939394
2938,4,C: <100,8.0
2939,3,C: <100,7.4
2940,10,C: <100,9.0
2942,8,C: <100,7.538461538461538
2943,2,C: <100,7.666666666666667
2944,38,B: 100-1k,7.674897119341564
2945,5,C: <100,7.2439024390243905
2946,9,C: <100,7.0
2949,3,C: <100,8.392857142857142
2951,38,B: 100-1k,7.47808764940239
2952,75,B: 100-1k,7.414872798434442
2953,4,C: <100,6.0
2954,25,B: 100-1k,7.264705882352941
2955,5,C: <100,10.0
2956,102,B: 100-1k,7.52225020990764
2957,30,B: 100-1k,7.3469945355191255
2958,27,B: 100-1k,7.555900621118012
2960,12,C: <100,6.868131868131868
2965,35,B: 100-1k,7.417307692307692
2967,25,B: 100-1k,8.043343653250774
2969,2,C: <100,6.0
2973,95,B: 100-1k,7.493702770780857
2974,2,C: <100,9.285714285714286
2975,63,B: 100-1k,7.927297668038409
2976,4,C: <100,9.0
2979,18,C: <100,7.596153846153846
2982,7,C: <100,7.104651162790698
2985,5,C: <100,8.0
2986,24,B: 100-1k,7.931407942238267
2988,14,C: <100,7.652892561983471
2989,31,C: <100,7.390243902439025
2990,7,C: <100,7.481481481481482
2991,5,C: <100,7.215909090909091
2992,20,B: 100-1k,7.851010101010101
2994,14,C: <100,7.88622754491018
2995,2,C: <100,6.0
2997,13,C: <100,8.307692307692308
3008,4,C: <100,3.0
3009,8,C: <100,10.576923076923077
3012,604,A: 1k-30k,7.602409638554217
3016,83,B: 100-1k,7.7612456747404845
3020,53,B: 100-1k,7.4348925410872315
3025,318,A: 1k-30k,7.632267441860465
3038,219,A: 1k-30k,7.822958771220695
3039,43,B: 100-1k,8.021604938271604
3040,253,A: 1k-30k,7.6073697585768745
3041,127,B: 100-1k,7.638027452974073
3042,189,A: 1k-30k,7.633103448275862
3045,89,B: 100-1k,7.603151862464183
3046,7,C: <100,7.42023346303502
3050,280,A: 1k-30k,7.535643070787637
3054,91,B: 100-1k,7.299239222316145
3058,15,C: <100,6.333333333333333
3061,23,C: <100,8.733333333333333
3062,56,B: 100-1k,7.9787234042553195
3065,17,C: <100,7.0
3070,8,C: <100,9.0
3072,99,B: 100-1k,7.618357487922705
3079,38,B: 100-1k,8.0
3084,3,C: <100,7.9640287769784175
3085,232,A: 1k-30k,7.673846153846154
3086,16,C: <100,7.467153284671533
3089,142,A: 1k-30k,7.215762273901809
3092,2,C: <100,8.0
3096,5,C: <100,9.0
3100,10,C: <100,7.413680781758957
3102,842,A: 1k-30k,7.455625990491284
3104,60,B: 100-1k,7.311827956989247
3107,18,B: 100-1k,7.909090909090909
3120,9,C: <100,7.428571428571429
3121,26,B: 100-1k,9.444444444444445
3123,118,B: 100-1k,7.604078164825828
3125,22,B: 100-1k,8.0
3131,2,C: <100,11.0
3133,128,B: 100-1k,7.649100257069409
3137,211,A: 1k-30k,7.046875
3138,19,B: 100-1k,9.0
3139,59,B: 100-1k,7.662790697674419
3147,70,B: 100-1k,9.285714285714286
3150,115,B: 100-1k,7.65288035450517
3152,5,C: <100,9.0
3153,18,B: 100-1k,7.608247422680412
3154,154,B: 100-1k,7.504573170731708
3158,113,B: 100-1k,7.611612903225806
3159,18,C: <100,11.5
3161,101,B: 100-1k,7.612662942271881
3162,277,A: 1k-30k,7.472049689440993
3163,6,C: <100,6.75
3168,21,B: 100-1k,7.414330218068536
3170,3,C: <100,4.0
3172,34,B: 100-1k,7.400447427293065
3174,31,B: 100-1k,7.871794871794871
3176,21,B: 100-1k,7.788819875776397
3180,848,A: 1k-30k,7.689142461964039
3183,27,B: 100-1k,7.246153846153846
3185,7,C: <100,8.4
3186,15,C: <100,8.0
3187,8,C: <100,6.2
3189,25,B: 100-1k,7.767676767676767
3193,6,C: <100,8.75
3194,80,B: 100-1k,7.680555555555555
3196,2,C: <100,12.0
3197,45,B: 100-1k,6.7901639344262295
3199,12,C: <100,6.9
3201,32,B: 100-1k,7.561549100968188
3203,14,C: <100,7.5
3204,18,C: <100,7.029411764705882
3209,60,B: 100-1k,8.007510729613735
3216,122,B: 100-1k,7.599286563614744
3218,31,B: 100-1k,7.316596931659693
3219,154,B: 100-1k,10.0
3220,57,B: 100-1k,7.762921348314607
3221,77,B: 100-1k,7.772784019975031
3227,181,A: 1k-30k,7.5298659081674115
3230,18,B: 100-1k,8.294117647058824
3231,45,B: 100-1k,7.470167064439141
3233,14,C: <100,7.314432989690721
3234,45,B: 100-1k,7.847082494969819
3235,27,B: 100-1k,7.599078341013825
3236,16,C: <100,8.304347826086957
3237,26,B: 100-1k,7.312629399585921
3238,173,A: 1k-30k,7.753364859949072
3239,14,C: <100,9.476190476190476
3243,543,A: 1k-30k,7.432933478735006
3244,171,A: 1k-30k,7.559865092748735
3246,688,A: 1k-30k,7.506263701847792
3250,8,C: <100,11.0
3253,400,A: 1k-30k,7.514591643921898
3257,115,B: 100-1k,7.4838990426457785
3268,42,B: 100-1k,7.078125
3272,130,B: 100-1k,7.765288293535236
3276,401,A: 1k-30k,7.639502207948615
3278,185,A: 1k-30k,7.59743824336688
3279,12,C: <100,7.651428571428571
3282,233,A: 1k-30k,7.792207792207792
3286,25,B: 100-1k,7.4004576659038905
3288,19,B: 100-1k,8.026277372262774
3292,2,C: <100,8.8125
3294,23,B: 100-1k,8.233333333333333
3295,217,A: 1k-30k,7.761560693641618
3296,14,C: <100,7.515151515151516
3300,399,A: 1k-30k,8.020942408376964
3301,8,C: <100,9.0
3305,64,B: 100-1k,7.967136150234742
3306,16,C: <100,8.215
3310,351,A: 1k-30k,7.441860465116279
3314,30,B: 100-1k,7.612947658402204
3315,595,A: 1k-30k,7.821649484536082
3316,256,A: 1k-30k,7.69935691318328
3320,56,B: 100-1k,7.08
3321,31,B: 100-1k,6.946808510638298
3324,9,C: <100,8.267973856209151
3325,47,B: 100-1k,7.815040650406504
3326,173,A: 1k-30k,7.791429820725842
3329,86,B: 100-1k,8.299750623441396
3335,118,B: 100-1k,7.544303797468355
3343,73,B: 100-1k,7.583596214511041
3344,250,A: 1k-30k,7.497887748943874
3345,195,A: 1k-30k,7.977728285077951
3347,38,B: 100-1k,7.917948717948718
3348,290,A: 1k-30k,7.730129390018484
3349,357,A: 1k-30k,8.64406779661017
3350,8,C: <100,6.833333333333333
3351,192,A: 1k-30k,7.509365994236311
3352,65,B: 100-1k,7.711325966850829
3354,64,B: 100-1k,7.505219206680585
3355,4,C: <100,8.0
3356,283,A: 1k-30k,7.787408759124087
3361,3,C: <100,7.583333333333333
3362,69,B: 100-1k,8.036529680365296
3363,26,B: 100-1k,7.283333333333333
3364,87,B: 100-1k,7.51227495908347
3365,20,C: <100,8.849056603773585
3366,54,B: 100-1k,7.54524627720504
3367,56,B: 100-1k,7.47119341563786
3368,67,B: 100-1k,7.306584362139918
3371,7,C: <100,6.0
3373,49,B: 100-1k,7.625
3376,16,B: 100-1k,7.695522388059701
3377,15,B: 100-1k,7.4188481675392675
3385,64,B: 100-1k,7.332236842105263
3388,89,B: 100-1k,7.551020408163265
3389,134,B: 100-1k,7.777525539160045
3390,24,B: 100-1k,7.672473867595818
3395,21,C: <100,7.205882352941177
3396,64,B: 100-1k,7.43796835970025
3397,83,B: 100-1k,7.561917443408788
3402,3,C: <100,7.315789473684211
3404,22,B: 100-1k,7.7407407407407405
3405,1179,A: 1k-30k,7.557792806640024
3406,31,C: <100,9.0
3408,10,C: <100,7.5
3409,15,C: <100,8.638235294117647
3410,47,B: 100-1k,7.487804878048781
3412,19,B: 100-1k,7.6
3416,35,C: <100,9.866666666666667
3420,129,B: 100-1k,7.564444444444445
3422,58,B: 100-1k,7.705738705738706
3423,400,A: 1k-30k,7.545042778057373
3424,3,C: <100,6.333333333333333
3425,32,B: 100-1k,7.570441988950276
3427,70,B: 100-1k,7.77264858626659
3432,3,C: <100,8.0
3436,150,A: 1k-30k,7.759822910902048
3437,42,B: 100-1k,7.881136950904393
3439,14,C: <100,7.291925465838509
3440,5,C: <100,7.857142857142857
3441,3,C: <100,7.333333333333333
3444,57,B: 100-1k,7.4795180722891565
3449,2,C: <100,8.6
3452,267,A: 1k-30k,7.791202967673556
3456,143,B: 100-1k,7.528678304239402
3457,19,B: 100-1k,7.438620689655172
3458,50,B: 100-1k,7.482014388489208
3460,7,C: <100,7.640776699029126
3461,2,C: <100,10.333333333333334
3462,45,B: 100-1k,7.696470588235294
3464,70,B: 100-1k,7.0012422360248445
3467,7,C: <100,9.166666666666666
3472,30,B: 100-1k,7.934010152284264
3475,2,C: <100,11.0
3476,32,B: 100-1k,7.981851179673321
3481,13,C: <100,8.378787878787879
3483,13,C: <100,7.979166666666667
3485,222,A: 1k-30k,7.767434620174346
3486,64,B: 100-1k,7.545197740112994
3487,58,B: 100-1k,7.749174917491749
3488,200,A: 1k-30k,7.4670704012112035
3489,520,A: 1k-30k,7.440079234070651
3495,38,B: 100-1k,7.527027027027027
3497,21,B: 100-1k,7.713855421686747
3498,70,B: 100-1k,7.555555555555555
3500,522,A: 1k-30k,7.846037735849056
3502,133,A: 1k-30k,7.4299835255354205
3503,83,B: 100-1k,7.464872944693573
3505,447,A: 1k-30k,7.709151892668903
3508,15,C: <100,7.925925925925926
3510,55,B: 100-1k,8.073170731707316
3511,209,A: 1k-30k,7.466089466089466
3512,925,A: 1k-30k,7.303917015017805
3513,64,B: 100-1k,7.704
3514,2,C: <100,7.0
3515,38,B: 100-1k,7.597333333333333
3517,68,B: 100-1k,8.266666666666667
3518,25,B: 100-1k,8.857142857142858
3522,684,A: 1k-30k,7.4805319660310845
3524,56,B: 100-1k,7.098
3525,74,B: 100-1k,7.771513353115727
3527,60,B: 100-1k,7.985037406483791
3528,9,C: <100,7.693548387096774
3529,186,A: 1k-30k,6.963157894736842
3530,15,C: <100,8.7
3532,21,B: 100-1k,7.933665008291874
3533,11,C: <100,7.23444976076555
3534,81,B: 100-1k,7.919730392156863
3539,15,C: <100,9.0
3545,1484,A: 1k-30k,7.364685425229212
3547,205,A: 1k-30k,7.631410256410256
3549,142,A: 1k-30k,7.523709902370991
3560,15,C: <100,9.0
3562,352,A: 1k-30k,7.4375
3564,2,C: <100,8.083333333333334
3565,8,C: <100,8.928571428571429
3568,336,A: 1k-30k,7.59047619047619
3571,135,B: 100-1k,7.817021276595745
3572,19,C: <100,8.6
3573,2,C: <100,8.277777777777779
3578,8,C: <100,8.43362831858407
3579,153,B: 100-1k,7.538461538461538
3580,90,B: 100-1k,7.826475849731664
3583,67,B: 100-1k,7.5951690821256035
3584,63,B: 100-1k,7.536115569823435
3591,49,B: 100-1k,7.347740667976424
3592,58,B: 100-1k,7.255154639175258
3593,40,B: 100-1k,7.463375796178344
3595,62,B: 100-1k,7.407608695652174
3597,17,B: 100-1k,6.885714285714286
3598,29,B: 100-1k,7.115384615384615
3599,7,C: <100,8.052631578947368
3601,13,C: <100,7.336538461538462
3606,2505,A: 1k-30k,7.69620253164557
3607,843,A: 1k-30k,7.7349081364829395
3608,1182,A: 1k-30k,7.7271825396825395
3609,1355,A: 1k-30k,7.715604801477378
3610,89,B: 100-1k,7.592039800995025
3612,315,A: 1k-30k,7.579166666666667
3613,3,C: <100,6.0
3614,90,B: 100-1k,7.568103021297672
3615,21,C: <100,9.0
3617,35,B: 100-1k,7.551282051282051
3618,14,C: <100,8.25
3620,8,C: <100,7.496598639455782
3622,2,C: <100,7.5
3625,504,A: 1k-30k,7.528364849833148
3626,34,B: 100-1k,7.508823529411765
3627,144,A: 1k-30k,7.603503184713376
3628,3,C: <100,7.5
3629,13,C: <100,8.233333333333333
3630,261,A: 1k-30k,7.800264200792602
3636,332,A: 1k-30k,7.538391224862888
3637,498,A: 1k-30k,7.926787741203178
3639,49,B: 100-1k,7.1547344110854505
3640,20,C: <100,7.314516129032258
3643,106,B: 100-1k,7.715406562054208
3646,7,C: <100,8.5
3648,24,B: 100-1k,7.551724137931035
3650,412,A: 1k-30k,8.325497287522603
3651,51,B: 100-1k,7.533742331288344
3652,7,C: <100,7.346666666666667
3654,41,B: 100-1k,8.686486486486487
3656,67,B: 100-1k,7.979002624671916
3658,36,B: 100-1k,8.586440677966102
3662,54,B: 100-1k,7.453608247422681
3663,54,B: 100-1k,7.341232227488152
3667,66,B: 100-1k,7.524347826086957
3668,122,B: 100-1k,7.479338842975206
3670,8,C: <100,6.970588235294118
3671,4,C: <100,8.686046511627907
3672,26,B: 100-1k,7.5588235294117645
3677,22,B: 100-1k,7.3076923076923075
3679,74,B: 100-1k,7.618065433854907
3680,123,B: 100-1k,7.8534278959810875
3681,11,C: <100,9.21951219512195
3682,77,B: 100-1k,7.409067490984029
3683,61,B: 100-1k,7.935897435897436
3684,598,A: 1k-30k,7.4519636481661795
3687,223,A: 1k-30k,7.645231846019247
3688,13,C: <100,8.4
3689,71,B: 100-1k,7.9034267912772584
3690,39,B: 100-1k,7.660759493670886
3693,66,B: 100-1k,7.644876325088339
3694,162,A: 1k-30k,7.835473515248796
3695,30,B: 100-1k,7.405994550408719
3696,373,A: 1k-30k,7.5054639380091395
3697,2,C: <100,8.0
3699,42,B: 100-1k,7.63941605839416
3701,146,A: 1k-30k,7.488888888888889
3702,238,A: 1k-30k,7.672413793103448
3703,166,A: 1k-30k,8.153846153846153
3704,58,B: 100-1k,7.730684326710817
3705,73,B: 100-1k,11.0
3706,153,A: 1k-30k,7.505134474327629
3707,107,B: 100-1k,8.428571428571429
3711,8,C: <100,8.421052631578947
3716,7,C: <100,7.608695652173913
3719,7,C: <100,10.5
3722,20,C: <100,7.523809523809524
3724,126,B: 100-1k,7.444787644787644
3725,63,B: 100-1k,7.278863232682061
3726,803,A: 1k-30k,7.458955987717503
3727,253,A: 1k-30k,7.840616966580977
3728,231,A: 1k-30k,7.499489535477284
3729,2,C: <100,5.0
3730,147,A: 1k-30k,7.666666666666667
3731,35,B: 100-1k,7.7272727272727275
3732,30,C: <100,6.617021276595745
3733,15,C: <100,8.3033381712627
3736,77,B: 100-1k,7.499274310595065
3737,16,C: <100,6.87037037037037
3738,73,B: 100-1k,8.461538461538462
3740,16,C: <100,8.8
3742,2,C: <100,11.0
3743,64,B: 100-1k,7.889204545454546
3745,237,A: 1k-30k,7.5075398535114175
3746,569,A: 1k-30k,7.594424750241702
3747,157,B: 100-1k,7.710344827586207
3748,2,C: <100,7.093333333333334
3750,2,C: <100,6.2
3752,2,C: <100,7.428571428571429
3753,2,C: <100,8.0
3754,91,B: 100-1k,7.719153936545241
3755,33,B: 100-1k,7.8977272727272725
3757,64,B: 100-1k,9.294117647058824
3758,23,B: 100-1k,7.592039800995025
3760,51,B: 100-1k,7.741877256317689
3761,158,B: 100-1k,7.370892018779343
3762,227,A: 1k-30k,8.435435435435435
3763,32,B: 100-1k,8.486988847583643
3764,17,B: 100-1k,8.764705882352942
3765,4,C: <100,7.065573770491803
3766,132,B: 100-1k,7.3093126385809315
3768,247,A: 1k-30k,7.855566700100301
3769,636,A: 1k-30k,7.9232091690544415
3770,10,C: <100,8.0
3773,9,C: <100,7.677777777777778
3776,209,A: 1k-30k,7.2031309660175635
3777,2,C: <100,9.5
3778,8,C: <100,9.8
3779,177,B: 100-1k,7.3576248313090415
3780,69,B: 100-1k,7.26824034334764
3781,74,B: 100-1k,7.407114624505929
3782,101,B: 100-1k,7.660194174757281
3783,356,A: 1k-30k,6.882978723404255
3784,46,B: 100-1k,7.647382920110193
3785,29,B: 100-1k,8.692307692307692
3787,125,A: 1k-30k,7.161365399534523
3788,59,B: 100-1k,8.345050878815911
3790,31,B: 100-1k,7.467261904761905
3791,50,B: 100-1k,7.280193236714976
3792,8,C: <100,7.695652173913044
3793,30,B: 100-1k,8.627450980392156
3794,23,B: 100-1k,7.211946050096339
3797,16,B: 100-1k,7.188622754491018
3798,305,A: 1k-30k,7.47563025210084
3800,28,B: 100-1k,7.661641541038526
3802,965,A: 1k-30k,7.192271793914505
3804,446,A: 1k-30k,7.780769230769231
3805,87,B: 100-1k,7.351851851851852
3808,143,A: 1k-30k,7.207302709069493
3809,7,C: <100,11.0
3811,92,B: 100-1k,8.368421052631579
3815,6,C: <100,7.595238095238095
3818,53,B: 100-1k,7.043153526970954
3820,53,B: 100-1k,7.661574618096357
3821,135,A: 1k-30k,7.533088235294118
3826,415,A: 1k-30k,7.252534234394451
3827,169,A: 1k-30k,7.592853992059991
3830,85,B: 100-1k,7.670225385527877
3831,46,B: 100-1k,7.6438356164383565
3834,139,A: 1k-30k,7.190072639225182
3835,194,A: 1k-30k,7.428897338403042
3836,93,B: 100-1k,7.828843106180666
3837,1777,A: 1k-30k,7.455844155844156
3840,211,A: 1k-30k,7.443188951663528
3842,204,A: 1k-30k,7.2331491712707185
3847,291,A: 1k-30k,7.693181818181818
3851,139,A: 1k-30k,7.696534234995774
3857,205,A: 1k-30k,7.68440065681445
3858,1212,A: 1k-30k,7.62077660110943
3859,270,A: 1k-30k,7.5990654205607475
3860,15,C: <100,7.2727272727272725
3863,43,B: 100-1k,7.595291479820628
3868,53,B: 100-1k,7.960629921259843
3870,19,B: 100-1k,7.888392857142857
3871,134,A: 1k-30k,7.581497797356828
3873,2,C: <100,7.0
3876,995,A: 1k-30k,7.647485493230174
3877,112,B: 100-1k,7.583216783216783
3878,550,A: 1k-30k,7.404322766570605
3879,346,A: 1k-30k,7.644115974985787
3882,98,B: 100-1k,7.5251396648044695
3883,46,B: 100-1k,7.658461538461538
3884,7,C: <100,7.297297297297297
3887,86,B: 100-1k,7.884955752212389
3888,10,C: <100,8.333333333333334
3889,74,B: 100-1k,8.36231884057971
3890,49,B: 100-1k,7.7356608478802995
3892,17,C: <100,6.5
3893,1092,A: 1k-30k,7.81579681830868
3894,182,A: 1k-30k,7.960506134969325
3896,687,A: 1k-30k,8.065367965367965
